,Country,Species,Year,inland_Unit,inland_TON_Value,inland_TON_Flags,COUNTRY_YEAR_SPECIES
274,Belgium,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,102.0,Estimated value,BEL_2020_13
275,Belgium,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,102.0,Estimated value,BEL_2021_13
276,Belgium,European perch [Perca fluviatilis],2010,Tonnes,25.0,,BEL_2010_FPE
277,Belgium,European perch [Perca fluviatilis],2011,Tonnes,12.0,,BEL_2011_FPE
278,Belgium,European perch [Perca fluviatilis],2012,Tonnes,12.0,,BEL_2012_FPE
279,Belgium,European perch [Perca fluviatilis],2013,Tonnes,12.0,Estimated value,BEL_2013_FPE
280,Belgium,European perch [Perca fluviatilis],2014,Tonnes,12.0,Estimated value,BEL_2014_FPE
281,Belgium,European perch [Perca fluviatilis],2015,Tonnes,12.0,Estimated value,BEL_2015_FPE
282,Belgium,European perch [Perca fluviatilis],2016,Tonnes,12.0,Estimated value,BEL_2016_FPE
283,Belgium,European perch [Perca fluviatilis],2017,Tonnes,12.0,Estimated value,BEL_2017_FPE
284,Belgium,European perch [Perca fluviatilis],2018,Tonnes,12.0,Estimated value,BEL_2018_FPE
285,Belgium,European perch [Perca fluviatilis],2019,Tonnes,12.0,Estimated value,BEL_2019_FPE
286,Belgium,European perch [Perca fluviatilis],2020,Tonnes,12.0,Estimated value,BEL_2020_FPE
287,Belgium,European perch [Perca fluviatilis],2021,Tonnes,12.0,Estimated value,BEL_2021_FPE
288,Belgium,Freshwater fishes nei [Actinopterygii],2010,Tonnes,0.0,,BEL_2010_FRF
289,Belgium,Freshwater fishes nei [Actinopterygii],2011,Tonnes,0.0,,BEL_2011_FRF
290,Belgium,Freshwater fishes nei [Actinopterygii],2012,Tonnes,0.0,,BEL_2012_FRF
291,Belgium,Freshwater fishes nei [Actinopterygii],2013,Tonnes,0.0,,BEL_2013_FRF
292,Belgium,Freshwater fishes nei [Actinopterygii],2014,Tonnes,0.0,,BEL_2014_FRF
293,Belgium,Freshwater fishes nei [Actinopterygii],2015,Tonnes,0.0,,BEL_2015_FRF
294,Belgium,Freshwater fishes nei [Actinopterygii],2016,Tonnes,0.0,,BEL_2016_FRF
295,Belgium,Freshwater fishes nei [Actinopterygii],2017,Tonnes,0.0,,BEL_2017_FRF
296,Belgium,Freshwater fishes nei [Actinopterygii],2018,Tonnes,0.0,,BEL_2018_FRF
297,Belgium,Freshwater fishes nei [Actinopterygii],2019,Tonnes,0.0,,BEL_2019_FRF
298,Belgium,Freshwater fishes nei [Actinopterygii],2020,Tonnes,0.0,,BEL_2020_FRF
299,Belgium,Freshwater fishes nei [Actinopterygii],2021,Tonnes,0.0,,BEL_2021_FRF
300,Belgium,Northern pike [Esox lucius],2010,Tonnes,20.0,,BEL_2010_FPI
301,Belgium,Northern pike [Esox lucius],2011,Tonnes,7.0,,BEL_2011_FPI
302,Belgium,Northern pike [Esox lucius],2012,Tonnes,7.0,,BEL_2012_FPI
303,Belgium,Northern pike [Esox lucius],2013,Tonnes,7.0,Estimated value,BEL_2013_FPI
304,Belgium,Northern pike [Esox lucius],2014,Tonnes,7.0,Estimated value,BEL_2014_FPI
305,Belgium,Northern pike [Esox lucius],2015,Tonnes,7.0,Estimated value,BEL_2015_FPI
306,Belgium,Northern pike [Esox lucius],2016,Tonnes,7.0,Estimated value,BEL_2016_FPI
307,Belgium,Northern pike [Esox lucius],2017,Tonnes,7.0,Estimated value,BEL_2017_FPI
308,Belgium,Northern pike [Esox lucius],2018,Tonnes,7.0,Estimated value,BEL_2018_FPI
309,Belgium,Northern pike [Esox lucius],2019,Tonnes,7.0,Estimated value,BEL_2019_FPI
310,Belgium,Northern pike [Esox lucius],2020,Tonnes,7.0,Estimated value,BEL_2020_FPI
311,Belgium,Northern pike [Esox lucius],2021,Tonnes,7.0,Estimated value,BEL_2021_FPI
312,Belgium,Pike-perch [Sander lucioperca],2010,Tonnes,15.0,,BEL_2010_FPP
313,Belgium,Pike-perch [Sander lucioperca],2011,Tonnes,83.0,,BEL_2011_FPP
314,Belgium,Pike-perch [Sander lucioperca],2012,Tonnes,83.0,,BEL_2012_FPP
315,Belgium,Pike-perch [Sander lucioperca],2013,Tonnes,83.0,Estimated value,BEL_2013_FPP
316,Belgium,Pike-perch [Sander lucioperca],2014,Tonnes,83.0,Estimated value,BEL_2014_FPP
317,Belgium,Pike-perch [Sander lucioperca],2015,Tonnes,83.0,Estimated value,BEL_2015_FPP
318,Belgium,Pike-perch [Sander lucioperca],2016,Tonnes,83.0,,BEL_2016_FPP
319,Belgium,Pike-perch [Sander lucioperca],2017,Tonnes,83.0,Estimated value,BEL_2017_FPP
320,Belgium,Pike-perch [Sander lucioperca],2018,Tonnes,83.0,Estimated value,BEL_2018_FPP
321,Belgium,Pike-perch [Sander lucioperca],2019,Tonnes,83.0,Estimated value,BEL_2019_FPP
322,Belgium,Pike-perch [Sander lucioperca],2020,Tonnes,83.0,Estimated value,BEL_2020_FPP
323,Belgium,Pike-perch [Sander lucioperca],2021,Tonnes,83.0,Estimated value,BEL_2021_FPP
324,Belgium,DIADROMOUS FISHES,2010,Tonnes,136.0,,BEL_2010_2
325,Belgium,DIADROMOUS FISHES,2011,Tonnes,106.0,,BEL_2011_2
326,Belgium,DIADROMOUS FISHES,2012,Tonnes,106.0,,BEL_2012_2
327,Belgium,DIADROMOUS FISHES,2013,Tonnes,106.0,Estimated value,BEL_2013_2
328,Belgium,DIADROMOUS FISHES,2014,Tonnes,106.0,Estimated value,BEL_2014_2
329,Belgium,DIADROMOUS FISHES,2015,Tonnes,106.0,Estimated value,BEL_2015_2
330,Belgium,DIADROMOUS FISHES,2016,Tonnes,106.0,Estimated value,BEL_2016_2
331,Belgium,DIADROMOUS FISHES,2017,Tonnes,106.0,Estimated value,BEL_2017_2
332,Belgium,DIADROMOUS FISHES,2018,Tonnes,106.0,Estimated value,BEL_2018_2
333,Belgium,DIADROMOUS FISHES,2019,Tonnes,106.0,Estimated value,BEL_2019_2
334,Belgium,DIADROMOUS FISHES,2020,Tonnes,106.0,Estimated value,BEL_2020_2
335,Belgium,DIADROMOUS FISHES,2021,Tonnes,106.0,Estimated value,BEL_2021_2
336,Belgium,RIVER EELS,2010,Tonnes,30.0,,BEL_2010_22
337,Belgium,RIVER EELS,2011,Tonnes,30.0,,BEL_2011_22
338,Belgium,RIVER EELS,2012,Tonnes,30.0,,BEL_2012_22
339,Belgium,RIVER EELS,2013,Tonnes,30.0,Estimated value,BEL_2013_22
340,Belgium,RIVER EELS,2014,Tonnes,30.0,Estimated value,BEL_2014_22
341,Belgium,RIVER EELS,2015,Tonnes,30.0,Estimated value,BEL_2015_22
342,Belgium,RIVER EELS,2016,Tonnes,30.0,Estimated value,BEL_2016_22
343,Belgium,RIVER EELS,2017,Tonnes,30.0,Estimated value,BEL_2017_22
344,Belgium,RIVER EELS,2018,Tonnes,30.0,Estimated value,BEL_2018_22
345,Belgium,RIVER EELS,2019,Tonnes,30.0,Estimated value,BEL_2019_22
346,Belgium,RIVER EELS,2020,Tonnes,30.0,Estimated value,BEL_2020_22
347,Belgium,RIVER EELS,2021,Tonnes,30.0,Estimated value,BEL_2021_22
348,Belgium,European eel [Anguilla anguilla],2010,Tonnes,30.0,,BEL_2010_ELE
349,Belgium,European eel [Anguilla anguilla],2011,Tonnes,30.0,,BEL_2011_ELE
350,Belgium,European eel [Anguilla anguilla],2012,Tonnes,30.0,,BEL_2012_ELE
351,Belgium,European eel [Anguilla anguilla],2013,Tonnes,30.0,Estimated value,BEL_2013_ELE
352,Belgium,European eel [Anguilla anguilla],2014,Tonnes,30.0,Estimated value,BEL_2014_ELE
353,Belgium,European eel [Anguilla anguilla],2015,Tonnes,30.0,Estimated value,BEL_2015_ELE
354,Belgium,European eel [Anguilla anguilla],2016,Tonnes,30.0,Estimated value,BEL_2016_ELE
355,Belgium,European eel [Anguilla anguilla],2017,Tonnes,30.0,Estimated value,BEL_2017_ELE
356,Belgium,European eel [Anguilla anguilla],2018,Tonnes,30.0,Estimated value,BEL_2018_ELE
357,Belgium,European eel [Anguilla anguilla],2019,Tonnes,30.0,Estimated value,BEL_2019_ELE
358,Belgium,European eel [Anguilla anguilla],2020,Tonnes,30.0,Estimated value,BEL_2020_ELE
359,Belgium,European eel [Anguilla anguilla],2021,Tonnes,30.0,Estimated value,BEL_2021_ELE
360,Belgium,CRUSTACEANS,2010,Tonnes,0.0,,BEL_2010_4
361,Belgium,CRUSTACEANS,2011,Tonnes,0.0,,BEL_2011_4
362,Belgium,CRUSTACEANS,2012,Tonnes,1.0,,BEL_2012_4
363,Belgium,CRUSTACEANS,2013,Tonnes,1.0,Estimated value,BEL_2013_4
364,Belgium,CRUSTACEANS,2014,Tonnes,1.0,Estimated value,BEL_2014_4
365,Belgium,CRUSTACEANS,2015,Tonnes,0.0,,BEL_2015_4
366,Belgium,CRUSTACEANS,2016,Tonnes,0.0,,BEL_2016_4
367,Belgium,CRUSTACEANS,2017,Tonnes,0.0,,BEL_2017_4
368,Belgium,FRESHWATER CRUSTACEANS,2010,Tonnes,0.0,,BEL_2010_41
369,Belgium,FRESHWATER CRUSTACEANS,2011,Tonnes,0.0,,BEL_2011_41
370,Belgium,FRESHWATER CRUSTACEANS,2012,Tonnes,1.0,,BEL_2012_41
371,Belgium,FRESHWATER CRUSTACEANS,2013,Tonnes,1.0,Estimated value,BEL_2013_41
372,Belgium,FRESHWATER CRUSTACEANS,2014,Tonnes,1.0,Estimated value,BEL_2014_41
373,Belgium,FRESHWATER CRUSTACEANS,2015,Tonnes,0.0,,BEL_2015_41
374,Belgium,FRESHWATER CRUSTACEANS,2016,Tonnes,0.0,,BEL_2016_41
375,Belgium,FRESHWATER CRUSTACEANS,2017,Tonnes,0.0,,BEL_2017_41
376,Belgium,"SALMONS, TROUTS, SMELTS",2010,Tonnes,106.0,,BEL_2010_23
377,Belgium,"SALMONS, TROUTS, SMELTS",2011,Tonnes,76.0,,BEL_2011_23
378,Belgium,"SALMONS, TROUTS, SMELTS",2012,Tonnes,76.0,,BEL_2012_23
379,Belgium,"SALMONS, TROUTS, SMELTS",2013,Tonnes,76.0,Estimated value,BEL_2013_23
380,Belgium,"SALMONS, TROUTS, SMELTS",2014,Tonnes,76.0,Estimated value,BEL_2014_23
381,Belgium,"SALMONS, TROUTS, SMELTS",2015,Tonnes,76.0,Estimated value,BEL_2015_23
382,Belgium,"SALMONS, TROUTS, SMELTS",2016,Tonnes,76.0,Estimated value,BEL_2016_23
383,Belgium,"SALMONS, TROUTS, SMELTS",2017,Tonnes,76.0,Estimated value,BEL_2017_23
384,Belgium,"SALMONS, TROUTS, SMELTS",2018,Tonnes,76.0,Estimated value,BEL_2018_23
385,Belgium,"SALMONS, TROUTS, SMELTS",2019,Tonnes,76.0,Estimated value,BEL_2019_23
386,Belgium,"SALMONS, TROUTS, SMELTS",2020,Tonnes,76.0,Estimated value,BEL_2020_23
387,Belgium,"SALMONS, TROUTS, SMELTS",2021,Tonnes,76.0,Estimated value,BEL_2021_23
388,Belgium,Grayling [Thymallus thymallus],2010,Tonnes,5.0,,BEL_2010_TLV
389,Belgium,Grayling [Thymallus thymallus],2011,Tonnes,0.0,,BEL_2011_TLV
390,Belgium,Grayling [Thymallus thymallus],2012,Tonnes,0.0,,BEL_2012_TLV
391,Belgium,Grayling [Thymallus thymallus],2013,Tonnes,0.0,,BEL_2013_TLV
392,Belgium,Grayling [Thymallus thymallus],2014,Tonnes,0.0,,BEL_2014_TLV
393,Belgium,Grayling [Thymallus thymallus],2015,Tonnes,0.0,,BEL_2015_TLV
394,Belgium,Grayling [Thymallus thymallus],2016,Tonnes,0.0,,BEL_2016_TLV
395,Belgium,Grayling [Thymallus thymallus],2017,Tonnes,0.0,,BEL_2017_TLV
396,Belgium,Grayling [Thymallus thymallus],2018,Tonnes,0.0,,BEL_2018_TLV
397,Belgium,Grayling [Thymallus thymallus],2019,Tonnes,0.0,,BEL_2019_TLV
398,Belgium,Rainbow trout [Oncorhynchus mykiss],2010,Tonnes,0.0,,BEL_2010_TRR
399,Belgium,Rainbow trout [Oncorhynchus mykiss],2011,Tonnes,20.0,,BEL_2011_TRR
400,Belgium,Rainbow trout [Oncorhynchus mykiss],2012,Tonnes,20.0,,BEL_2012_TRR
401,Belgium,Rainbow trout [Oncorhynchus mykiss],2013,Tonnes,20.0,Estimated value,BEL_2013_TRR
402,Belgium,Rainbow trout [Oncorhynchus mykiss],2014,Tonnes,20.0,Estimated value,BEL_2014_TRR
403,Belgium,Rainbow trout [Oncorhynchus mykiss],2015,Tonnes,20.0,Estimated value,BEL_2015_TRR
404,Belgium,Rainbow trout [Oncorhynchus mykiss],2016,Tonnes,20.0,Estimated value,BEL_2016_TRR
405,Belgium,Rainbow trout [Oncorhynchus mykiss],2017,Tonnes,20.0,Estimated value,BEL_2017_TRR
406,Belgium,Rainbow trout [Oncorhynchus mykiss],2018,Tonnes,20.0,Estimated value,BEL_2018_TRR
407,Belgium,Rainbow trout [Oncorhynchus mykiss],2019,Tonnes,20.0,Estimated value,BEL_2019_TRR
408,Belgium,Rainbow trout [Oncorhynchus mykiss],2020,Tonnes,20.0,Estimated value,BEL_2020_TRR
409,Belgium,Rainbow trout [Oncorhynchus mykiss],2021,Tonnes,20.0,Estimated value,BEL_2021_TRR
410,Belgium,Salmonoids nei [Salmonoidei],2010,Tonnes,0.0,,BEL_2010_SLX
411,Belgium,Salmonoids nei [Salmonoidei],2011,Tonnes,0.0,,BEL_2011_SLX
412,Belgium,Salmonoids nei [Salmonoidei],2012,Tonnes,0.0,,BEL_2012_SLX
413,Belgium,Salmonoids nei [Salmonoidei],2013,Tonnes,0.0,,BEL_2013_SLX
414,Belgium,Salmonoids nei [Salmonoidei],2014,Tonnes,0.0,,BEL_2014_SLX
415,Belgium,Salmonoids nei [Salmonoidei],2015,Tonnes,0.0,,BEL_2015_SLX
416,Belgium,Salmonoids nei [Salmonoidei],2016,Tonnes,0.0,,BEL_2016_SLX
417,Belgium,Salmonoids nei [Salmonoidei],2017,Tonnes,0.0,,BEL_2017_SLX
418,Belgium,Salmonoids nei [Salmonoidei],2018,Tonnes,0.0,,BEL_2018_SLX
419,Belgium,Salmonoids nei [Salmonoidei],2019,Tonnes,0.0,,BEL_2019_SLX
420,Belgium,Sea trout [Salmo trutta],2010,Tonnes,100.0,,BEL_2010_TRS
421,Belgium,Sea trout [Salmo trutta],2011,Tonnes,56.0,,BEL_2011_TRS
422,Belgium,Sea trout [Salmo trutta],2012,Tonnes,56.0,,BEL_2012_TRS
423,Belgium,Sea trout [Salmo trutta],2013,Tonnes,56.0,Estimated value,BEL_2013_TRS
424,Belgium,Sea trout [Salmo trutta],2014,Tonnes,56.0,Estimated value,BEL_2014_TRS
425,Belgium,Sea trout [Salmo trutta],2015,Tonnes,56.0,Estimated value,BEL_2015_TRS
426,Belgium,Sea trout [Salmo trutta],2016,Tonnes,56.0,Estimated value,BEL_2016_TRS
427,Belgium,Sea trout [Salmo trutta],2017,Tonnes,56.0,Estimated value,BEL_2017_TRS
428,Belgium,Sea trout [Salmo trutta],2018,Tonnes,56.0,Estimated value,BEL_2018_TRS
429,Belgium,Sea trout [Salmo trutta],2019,Tonnes,56.0,Estimated value,BEL_2019_TRS
430,Belgium,Sea trout [Salmo trutta],2020,Tonnes,56.0,Estimated value,BEL_2020_TRS
431,Belgium,Sea trout [Salmo trutta],2021,Tonnes,56.0,Estimated value,BEL_2021_TRS
432,Belgium,Whitefishes nei [Coregonus spp],2010,Tonnes,1.0,,BEL_2010_WHF
433,Belgium,Whitefishes nei [Coregonus spp],2011,Tonnes,0.0,,BEL_2011_WHF
434,Belgium,Whitefishes nei [Coregonus spp],2012,Tonnes,0.0,,BEL_2012_WHF
435,Belgium,Whitefishes nei [Coregonus spp],2013,Tonnes,0.0,,BEL_2013_WHF
436,Belgium,Whitefishes nei [Coregonus spp],2014,Tonnes,0.0,,BEL_2014_WHF
437,Belgium,Whitefishes nei [Coregonus spp],2015,Tonnes,0.0,,BEL_2015_WHF
438,Belgium,Whitefishes nei [Coregonus spp],2016,Tonnes,0.0,,BEL_2016_WHF
439,Belgium,Whitefishes nei [Coregonus spp],2017,Tonnes,0.0,,BEL_2017_WHF
440,Belgium,Whitefishes nei [Coregonus spp],2018,Tonnes,0.0,,BEL_2018_WHF
441,Belgium,Whitefishes nei [Coregonus spp],2019,Tonnes,0.0,,BEL_2019_WHF
442,Belgium,Signal crayfish [Pacifastacus leniusculus],2010,Tonnes,0.0,,BEL_2010_PCL
443,Belgium,Signal crayfish [Pacifastacus leniusculus],2011,Tonnes,0.0,,BEL_2011_PCL
444,Belgium,Signal crayfish [Pacifastacus leniusculus],2012,Tonnes,1.0,,BEL_2012_PCL
445,Belgium,Signal crayfish [Pacifastacus leniusculus],2013,Tonnes,1.0,Estimated value,BEL_2013_PCL
446,Belgium,Signal crayfish [Pacifastacus leniusculus],2014,Tonnes,1.0,Estimated value,BEL_2014_PCL
447,Belgium,Signal crayfish [Pacifastacus leniusculus],2015,Tonnes,0.0,,BEL_2015_PCL
448,Belgium,Signal crayfish [Pacifastacus leniusculus],2016,Tonnes,0.0,,BEL_2016_PCL
449,Belgium,Signal crayfish [Pacifastacus leniusculus],2017,Tonnes,0.0,,BEL_2017_PCL
450,Canada,TOTAL SPECIES,2010,Tonnes,27385.0,,CAN_2010_SPECIES_TOTAL
451,Canada,TOTAL SPECIES,2011,Tonnes,25744.0,,CAN_2011_SPECIES_TOTAL
452,Canada,TOTAL SPECIES,2012,Tonnes,32783.06,,CAN_2012_SPECIES_TOTAL
453,Canada,TOTAL SPECIES,2013,Tonnes,32745.063,,CAN_2013_SPECIES_TOTAL
454,Canada,TOTAL SPECIES,2014,Tonnes,31322.978,,CAN_2014_SPECIES_TOTAL
455,Canada,TOTAL SPECIES,2015,Tonnes,32203.049,,CAN_2015_SPECIES_TOTAL
456,Canada,TOTAL SPECIES,2016,Tonnes,34948.604,,CAN_2016_SPECIES_TOTAL
457,Canada,TOTAL SPECIES,2017,Tonnes,32556.51,,CAN_2017_SPECIES_TOTAL
458,Canada,TOTAL SPECIES,2018,Tonnes,43124.177,,CAN_2018_SPECIES_TOTAL
459,Canada,TOTAL SPECIES,2019,Tonnes,26543.612,,CAN_2019_SPECIES_TOTAL
460,Canada,TOTAL SPECIES,2020,Tonnes,21863.9,,CAN_2020_SPECIES_TOTAL
461,Canada,TOTAL SPECIES,2021,Tonnes,21864.3,,CAN_2021_SPECIES_TOTAL
462,Canada,FRESHWATER FISHES,2010,Tonnes,18101.0,,CAN_2010_1
463,Canada,FRESHWATER FISHES,2011,Tonnes,16296.0,,CAN_2011_1
464,Canada,FRESHWATER FISHES,2012,Tonnes,22477.788,,CAN_2012_1
465,Canada,FRESHWATER FISHES,2013,Tonnes,22624.401,,CAN_2013_1
466,Canada,FRESHWATER FISHES,2014,Tonnes,22002.871,,CAN_2014_1
467,Canada,FRESHWATER FISHES,2015,Tonnes,21125.068,,CAN_2015_1
468,Canada,FRESHWATER FISHES,2016,Tonnes,22462.595,,CAN_2016_1
469,Canada,FRESHWATER FISHES,2017,Tonnes,21523.817,,CAN_2017_1
470,Canada,FRESHWATER FISHES,2018,Tonnes,30815.771,,CAN_2018_1
471,Canada,FRESHWATER FISHES,2019,Tonnes,19087.722,,CAN_2019_1
472,Canada,FRESHWATER FISHES,2020,Tonnes,14302.1,,CAN_2020_1
473,Canada,FRESHWATER FISHES,2021,Tonnes,14302.3,,CAN_2021_1
474,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2010,Tonnes,33.0,,CAN_2010_11
475,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2011,Tonnes,1064.0,,CAN_2011_11
476,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2012,Tonnes,1536.258,,CAN_2012_11
477,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2013,Tonnes,1770.823,,CAN_2013_11
478,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2014,Tonnes,2538.848,,CAN_2014_11
479,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2015,Tonnes,2713.561,,CAN_2015_11
480,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2016,Tonnes,3144.992,,CAN_2016_11
481,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2017,Tonnes,2813.14,,CAN_2017_11
482,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2018,Tonnes,2453.945,,CAN_2018_11
483,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2019,Tonnes,2482.381,,CAN_2019_11
484,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2020,Tonnes,1868.7,,CAN_2020_11
485,Canada,"CARPS, BARBELS AND OTHER CYPRINIDS",2021,Tonnes,1868.7,,CAN_2021_11
486,Canada,Common carp [Cyprinus carpio],2010,Tonnes,33.0,,CAN_2010_FCP
487,Canada,Common carp [Cyprinus carpio],2011,Tonnes,10.0,,CAN_2011_FCP
488,Canada,Common carp [Cyprinus carpio],2012,Tonnes,6.0,,CAN_2012_FCP
489,Canada,Common carp [Cyprinus carpio],2013,Tonnes,211.0,,CAN_2013_FCP
490,Canada,Common carp [Cyprinus carpio],2014,Tonnes,731.0,,CAN_2014_FCP
491,Canada,Common carp [Cyprinus carpio],2015,Tonnes,594.0,,CAN_2015_FCP
492,Canada,Common carp [Cyprinus carpio],2016,Tonnes,779.0,,CAN_2016_FCP
493,Canada,Common carp [Cyprinus carpio],2017,Tonnes,802.0,,CAN_2017_FCP
494,Canada,Common carp [Cyprinus carpio],2018,Tonnes,610.0,,CAN_2018_FCP
495,Canada,Common carp [Cyprinus carpio],2019,Tonnes,607.123,,CAN_2019_FCP
496,Canada,Common carp [Cyprinus carpio],2020,Tonnes,485.0,,CAN_2020_FCP
497,Canada,Common carp [Cyprinus carpio],2021,Tonnes,485.0,,CAN_2021_FCP
498,Canada,Cyprinids nei [Cyprinidae],2010,Tonnes,0.0,,CAN_2010_FCY
499,Canada,Cyprinids nei [Cyprinidae],2011,Tonnes,0.0,,CAN_2011_FCY
500,Canada,Cyprinids nei [Cyprinidae],2012,Tonnes,0.0,,CAN_2012_FCY
501,Canada,Cyprinids nei [Cyprinidae],2013,Tonnes,0.0,,CAN_2013_FCY
502,Canada,Cyprinids nei [Cyprinidae],2014,Tonnes,0.0,,CAN_2014_FCY
503,Canada,Cyprinids nei [Cyprinidae],2015,Tonnes,0.0,,CAN_2015_FCY
504,Canada,Cyprinids nei [Cyprinidae],2016,Tonnes,0.0,,CAN_2016_FCY
505,Canada,Cyprinids nei [Cyprinidae],2017,Tonnes,0.0,,CAN_2017_FCY
506,Canada,Cyprinids nei [Cyprinidae],2021,Tonnes,0.0,,CAN_2021_FCY
507,Canada,Suckers nei [Catostomidae],2011,Tonnes,1054.0,,CAN_2011_CTM
508,Canada,Suckers nei [Catostomidae],2012,Tonnes,1530.258,,CAN_2012_CTM
509,Canada,Suckers nei [Catostomidae],2013,Tonnes,1559.823,,CAN_2013_CTM
510,Canada,Suckers nei [Catostomidae],2014,Tonnes,1807.848,,CAN_2014_CTM
511,Canada,Suckers nei [Catostomidae],2015,Tonnes,2119.561,,CAN_2015_CTM
512,Canada,Suckers nei [Catostomidae],2016,Tonnes,2365.992,,CAN_2016_CTM
513,Canada,Suckers nei [Catostomidae],2017,Tonnes,2011.14,,CAN_2017_CTM
514,Canada,Suckers nei [Catostomidae],2018,Tonnes,1843.945,,CAN_2018_CTM
515,Canada,Suckers nei [Catostomidae],2019,Tonnes,1875.258,,CAN_2019_CTM
516,Canada,Suckers nei [Catostomidae],2020,Tonnes,1383.7,,CAN_2020_CTM
517,Canada,Suckers nei [Catostomidae],2021,Tonnes,1383.7,,CAN_2021_CTM
518,Canada,MISCELLANEOUS FRESHWATER FISHES,2010,Tonnes,18068.0,,CAN_2010_13
519,Canada,MISCELLANEOUS FRESHWATER FISHES,2011,Tonnes,15232.0,,CAN_2011_13
520,Canada,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,20941.53,,CAN_2012_13
521,Canada,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,20853.578,,CAN_2013_13
522,Canada,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,19464.023,,CAN_2014_13
523,Canada,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,18411.507,,CAN_2015_13
524,Canada,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,19317.603,,CAN_2016_13
525,Canada,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,18710.677,,CAN_2017_13
526,Canada,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,28361.826,,CAN_2018_13
527,Canada,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,16605.341,,CAN_2019_13
528,Canada,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,12433.4,,CAN_2020_13
529,Canada,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,12433.6,,CAN_2021_13
530,Canada,American yellow perch [Perca flavescens],2010,Tonnes,4270.0,,CAN_2010_FPY
531,Canada,American yellow perch [Perca flavescens],2011,Tonnes,4241.0,,CAN_2011_FPY
532,Canada,American yellow perch [Perca flavescens],2012,Tonnes,4675.0,,CAN_2012_FPY
533,Canada,American yellow perch [Perca flavescens],2013,Tonnes,3781.0,,CAN_2013_FPY
534,Canada,American yellow perch [Perca flavescens],2014,Tonnes,3518.0,,CAN_2014_FPY
535,Canada,American yellow perch [Perca flavescens],2015,Tonnes,3055.0,,CAN_2015_FPY
536,Canada,American yellow perch [Perca flavescens],2016,Tonnes,3295.0,,CAN_2016_FPY
537,Canada,American yellow perch [Perca flavescens],2017,Tonnes,4228.0,,CAN_2017_FPY
538,Canada,American yellow perch [Perca flavescens],2018,Tonnes,8487.0,,CAN_2018_FPY
539,Canada,American yellow perch [Perca flavescens],2019,Tonnes,2992.984,,CAN_2019_FPY
540,Canada,American yellow perch [Perca flavescens],2020,Tonnes,1106.3,,CAN_2020_FPY
541,Canada,American yellow perch [Perca flavescens],2021,Tonnes,1106.3,,CAN_2021_FPY
542,Canada,Burbot [Lota lota],2012,Tonnes,0.014,,CAN_2012_FBU
543,Canada,Burbot [Lota lota],2013,Tonnes,13.654,,CAN_2013_FBU
544,Canada,Burbot [Lota lota],2014,Tonnes,8.984,,CAN_2014_FBU
545,Canada,Burbot [Lota lota],2015,Tonnes,2.844,,CAN_2015_FBU
546,Canada,Burbot [Lota lota],2016,Tonnes,3.607,,CAN_2016_FBU
547,Canada,Burbot [Lota lota],2017,Tonnes,6.619,,CAN_2017_FBU
548,Canada,Burbot [Lota lota],2018,Tonnes,2.751,,CAN_2018_FBU
549,Canada,Burbot [Lota lota],2019,Tonnes,1.603,,CAN_2019_FBU
550,Canada,Burbot [Lota lota],2020,Tonnes,2.0,,CAN_2020_FBU
551,Canada,Burbot [Lota lota],2021,Tonnes,2.0,,CAN_2021_FBU
552,Canada,Catfishes nei [Ictalurus spp],2010,Tonnes,220.0,,CAN_2010_CAF
553,Canada,Catfishes nei [Ictalurus spp],2011,Tonnes,217.0,,CAN_2011_CAF
554,Canada,Catfishes nei [Ictalurus spp],2012,Tonnes,177.0,,CAN_2012_CAF
555,Canada,Catfishes nei [Ictalurus spp],2013,Tonnes,204.0,,CAN_2013_CAF
556,Canada,Catfishes nei [Ictalurus spp],2014,Tonnes,222.0,,CAN_2014_CAF
557,Canada,Catfishes nei [Ictalurus spp],2015,Tonnes,209.0,,CAN_2015_CAF
558,Canada,Catfishes nei [Ictalurus spp],2016,Tonnes,212.0,,CAN_2016_CAF
