,Country,Species,Year,aq_TON,aq_TON_Value,aq_TON_Flags,COUNTRY_YEAR_SPECIES,aq_USD,aq_USD_Value,aq_USD_Flags
18220,India,Aquatic plants nei [Plantae aquaticae],2014,Tonnes,2.0,Estimated value,IND_2014_APL,US Dollar,262.0,Estimated value
18221,India,Aquatic plants nei [Plantae aquaticae],2015,Tonnes,2.0,Estimated value,IND_2015_APL,US Dollar,249.0,Estimated value
18222,India,Aquatic plants nei [Plantae aquaticae],2016,Tonnes,2.0,Estimated value,IND_2016_APL,US Dollar,238.0,Estimated value
18223,Brazil,FROGS AND OTHER AMPHIBIANS,2012,Tonnes,600.0,Estimated value,BRA_2012_71,US Dollar,3379298.0,Estimated value
18224,Brazil,FROGS AND OTHER AMPHIBIANS,2013,Tonnes,400.0,Estimated value,BRA_2013_71,US Dollar,2040732.0,Estimated value
18225,Brazil,FROGS AND OTHER AMPHIBIANS,2014,Tonnes,300.0,Estimated value,BRA_2014_71,US Dollar,1364244.0,Estimated value
18226,Brazil,FROGS AND OTHER AMPHIBIANS,2015,Tonnes,300.0,Estimated value,BRA_2015_71,US Dollar,964861.0,Estimated value
18227,Brazil,FROGS AND OTHER AMPHIBIANS,2016,Tonnes,200.0,Estimated value,BRA_2016_71,US Dollar,612950.0,Estimated value
18228,Brazil,FROGS AND OTHER AMPHIBIANS,2017,Tonnes,200.0,Estimated value,BRA_2017_71,US Dollar,670554.0,Estimated value
18229,Brazil,FROGS AND OTHER AMPHIBIANS,2018,Tonnes,200.0,Estimated value,BRA_2018_71,US Dollar,585688.0,Estimated value
18230,Brazil,FROGS AND OTHER AMPHIBIANS,2019,Tonnes,200.0,Estimated value,BRA_2019_71,US Dollar,542532.0,Estimated value
18231,Brazil,FROGS AND OTHER AMPHIBIANS,2020,Tonnes,200.0,Estimated value,BRA_2020_71,US Dollar,415117.0,Estimated value
18232,Brazil,FROGS AND OTHER AMPHIBIANS,2021,Tonnes,200.0,Estimated value,BRA_2021_71,US Dollar,396708.0,Estimated value
18233,Brazil,OYSTERS,2012,Tonnes,2475.0,Estimated value,BRA_2012_53,US Dollar,3548262.0,Estimated value
18234,Brazil,OYSTERS,2013,Tonnes,2100.0,Estimated value,BRA_2013_53,US Dollar,2921957.0,Estimated value
18235,Brazil,OYSTERS,2014,Tonnes,2500.0,Estimated value,BRA_2014_53,US Dollar,4483729.0,Estimated value
18236,Brazil,OYSTERS,2015,Tonnes,2400.0,Estimated value,BRA_2015_53,US Dollar,2971411.0,Estimated value
18237,Brazil,OYSTERS,2016,Tonnes,2300.0,Estimated value,BRA_2016_53,US Dollar,2165403.0,Estimated value
18238,Brazil,OYSTERS,2017,Tonnes,2300.0,Estimated value,BRA_2017_53,US Dollar,2882757.0,Estimated value
18239,Brazil,OYSTERS,2018,Tonnes,1700.0,Estimated value,BRA_2018_53,US Dollar,1954116.0,Estimated value
18240,Brazil,OYSTERS,2019,Tonnes,1900.0,Estimated value,BRA_2019_53,US Dollar,2023085.0,Estimated value
18241,Brazil,OYSTERS,2020,Tonnes,1700.0,Estimated value,BRA_2020_53,US Dollar,1800520.0,Estimated value
18242,Brazil,OYSTERS,2021,Tonnes,2150.0,Estimated value,BRA_2021_53,US Dollar,2586664.0,Estimated value
18243,Viet Nam,FRESHWATER MOLLUSCS,2012,Tonnes,10000.0,Estimated value,VNM_2012_51,US Dollar,10000000.0,Estimated value
18244,Viet Nam,FRESHWATER MOLLUSCS,2013,Tonnes,10000.0,Estimated value,VNM_2013_51,US Dollar,10000000.0,Estimated value
18245,Viet Nam,FRESHWATER MOLLUSCS,2014,Tonnes,10000.0,Estimated value,VNM_2014_51,US Dollar,10000000.0,Estimated value
18246,Viet Nam,FRESHWATER MOLLUSCS,2015,Tonnes,10000.0,Estimated value,VNM_2015_51,US Dollar,10000000.0,Estimated value
18247,Viet Nam,FRESHWATER MOLLUSCS,2016,Tonnes,10000.0,Estimated value,VNM_2016_51,US Dollar,10000000.0,Estimated value
18248,Viet Nam,FRESHWATER MOLLUSCS,2017,Tonnes,2500.0,,VNM_2017_51,US Dollar,2682156.0,Estimated value
18249,Viet Nam,FRESHWATER MOLLUSCS,2018,Tonnes,2500.0,,VNM_2018_51,US Dollar,2654628.0,Estimated value
18250,Viet Nam,FRESHWATER MOLLUSCS,2019,Tonnes,2297.0,,VNM_2019_51,US Dollar,2391646.0,Estimated value
18251,Viet Nam,FRESHWATER MOLLUSCS,2020,Tonnes,255.24,,VNM_2020_51,US Dollar,263946.0,Estimated value
18252,Viet Nam,FRESHWATER MOLLUSCS,2021,Tonnes,303.76,,VNM_2021_51,US Dollar,316511.0,
18253,Brazil,Rainbow trout [Oncorhynchus mykiss],2012,Tonnes,1298.0,,BRA_2012_TRR,US Dollar,7310547.0,Estimated value
18254,Brazil,Rainbow trout [Oncorhynchus mykiss],2013,Tonnes,957.016,,BRA_2013_TRR,US Dollar,4935797.0,
18255,Brazil,Rainbow trout [Oncorhynchus mykiss],2014,Tonnes,1703.606,,BRA_2014_TRR,US Dollar,9311016.0,
18256,Brazil,Rainbow trout [Oncorhynchus mykiss],2015,Tonnes,1590.01,,BRA_2015_TRR,US Dollar,6982481.0,
18257,Brazil,Rainbow trout [Oncorhynchus mykiss],2016,Tonnes,1690.63,,BRA_2016_TRR,US Dollar,5476743.0,
18258,Brazil,Rainbow trout [Oncorhynchus mykiss],2017,Tonnes,2049.193,,BRA_2017_TRR,US Dollar,9663614.0,
18259,Brazil,Rainbow trout [Oncorhynchus mykiss],2018,Tonnes,2135.619,,BRA_2018_TRR,US Dollar,8773173.0,
18260,Brazil,Rainbow trout [Oncorhynchus mykiss],2019,Tonnes,2032.137,,BRA_2019_TRR,US Dollar,7604148.0,
18261,Brazil,Rainbow trout [Oncorhynchus mykiss],2020,Tonnes,2109.3,,BRA_2020_TRR,US Dollar,6493391.0,
18262,Brazil,Rainbow trout [Oncorhynchus mykiss],2021,Tonnes,1993.66,,BRA_2021_TRR,US Dollar,7195713.0,
18263,Brazil,Cupped oysters nei [Crassostrea spp],2012,Tonnes,2475.0,Estimated value,BRA_2012_OYC,US Dollar,3548262.0,Estimated value
18264,Brazil,Cupped oysters nei [Crassostrea spp],2013,Tonnes,2100.0,Estimated value,BRA_2013_OYC,US Dollar,2921957.0,Estimated value
18265,Brazil,Cupped oysters nei [Crassostrea spp],2014,Tonnes,2500.0,Estimated value,BRA_2014_OYC,US Dollar,4483729.0,Estimated value
18266,Brazil,Cupped oysters nei [Crassostrea spp],2015,Tonnes,2400.0,Estimated value,BRA_2015_OYC,US Dollar,2971411.0,Estimated value
18267,Brazil,Cupped oysters nei [Crassostrea spp],2016,Tonnes,2300.0,Estimated value,BRA_2016_OYC,US Dollar,2165403.0,Estimated value
18268,Brazil,Cupped oysters nei [Crassostrea spp],2017,Tonnes,2300.0,Estimated value,BRA_2017_OYC,US Dollar,2882757.0,Estimated value
18269,Brazil,Cupped oysters nei [Crassostrea spp],2018,Tonnes,1700.0,Estimated value,BRA_2018_OYC,US Dollar,1954116.0,Estimated value
18270,Brazil,Cupped oysters nei [Crassostrea spp],2019,Tonnes,1900.0,Estimated value,BRA_2019_OYC,US Dollar,2023085.0,Estimated value
18271,Brazil,Cupped oysters nei [Crassostrea spp],2020,Tonnes,1700.0,Estimated value,BRA_2020_OYC,US Dollar,1800520.0,Estimated value
18272,Brazil,Cupped oysters nei [Crassostrea spp],2021,Tonnes,190.0,Estimated value,BRA_2021_OYC,US Dollar,228589.0,Estimated value
18273,India,Freshwater fishes nei [Actinopterygii],2012,Tonnes,306009.0,,IND_2012_FRF,US Dollar,624189895.0,
18274,India,Freshwater fishes nei [Actinopterygii],2013,Tonnes,277293.0,Estimated value,IND_2013_FRF,US Dollar,449552963.0,Estimated value
18275,India,Freshwater fishes nei [Actinopterygii],2014,Tonnes,492981.0,Estimated value,IND_2014_FRF,US Dollar,767386000.0,Estimated value
18276,India,Freshwater fishes nei [Actinopterygii],2015,Tonnes,731433.0,Estimated value,IND_2015_FRF,US Dollar,1083149316.0,Estimated value
18277,India,Freshwater fishes nei [Actinopterygii],2016,Tonnes,771669.0,Estimated value,IND_2016_FRF,US Dollar,1090977212.0,Estimated value
18278,India,Freshwater fishes nei [Actinopterygii],2017,Tonnes,865883.0,Estimated value,IND_2017_FRF,US Dollar,1263158842.0,Estimated value
18279,India,Freshwater fishes nei [Actinopterygii],2018,Tonnes,1052950.0,Estimated value,IND_2018_FRF,US Dollar,1462655790.0,Estimated value
18280,India,Freshwater fishes nei [Actinopterygii],2019,Tonnes,1145422.0,Estimated value,IND_2019_FRF,US Dollar,1545222429.0,Estimated value
18281,India,Freshwater fishes nei [Actinopterygii],2020,Tonnes,1223417.0,,IND_2020_FRF,US Dollar,1568492497.0,
18282,India,Freshwater fishes nei [Actinopterygii],2021,Tonnes,1411306.0,Estimated value,IND_2021_FRF,US Dollar,1813821351.0,Estimated value
18283,Brazil,TURTLES,2014,Tonnes,5.0,Estimated value,BRA_2014_72,US Dollar,38250.0,Estimated value
18284,Brazil,TURTLES,2015,Tonnes,5.0,Estimated value,BRA_2015_72,US Dollar,27052.0,Estimated value
18285,Brazil,TURTLES,2016,Tonnes,5.0,Estimated value,BRA_2016_72,US Dollar,25778.0,Estimated value
18286,Brazil,TURTLES,2017,Tonnes,5.0,Estimated value,BRA_2017_72,US Dollar,28201.0,Estimated value
18287,Brazil,TURTLES,2018,Tonnes,5.0,Estimated value,BRA_2018_72,US Dollar,24632.0,Estimated value
18288,Brazil,TURTLES,2019,Tonnes,5.0,Estimated value,BRA_2019_72,US Dollar,22817.0,Estimated value
18289,Brazil,TURTLES,2020,Tonnes,5.0,Estimated value,BRA_2020_72,US Dollar,17458.0,Estimated value
18290,Brazil,TURTLES,2021,Tonnes,5.0,Estimated value,BRA_2021_72,US Dollar,16684.0,Estimated value
18291,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2012,Tonnes,3005961.0,Estimated value,IND_2012_11,US Dollar,5840895401.0,Estimated value
18292,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2013,Tonnes,3236908.0,Estimated value,IND_2013_11,US Dollar,5857265111.0,Estimated value
18293,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2014,Tonnes,3326300.0,Estimated value,IND_2014_11,US Dollar,5774974667.0,Estimated value
18294,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2015,Tonnes,3470600.0,Estimated value,IND_2015_11,US Dollar,5729092111.0,Estimated value
18295,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2016,Tonnes,3753200.0,Estimated value,IND_2016_11,US Dollar,5919692661.0,Estimated value
18296,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2017,Tonnes,4033850.0,Estimated value,IND_2017_11,US Dollar,6565079897.0,Estimated value
18297,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2018,Tonnes,4736300.0,Estimated value,IND_2018_11,US Dollar,7343701030.0,Estimated value
18298,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2019,Tonnes,5151100.0,Estimated value,IND_2019_11,US Dollar,7749797772.0,Estimated value
18299,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2020,Tonnes,5573257.0,,IND_2020_11,US Dollar,7967511099.0,
18300,India,"CARPS, BARBELS AND OTHER CYPRINIDS",2021,Tonnes,5970100.0,Estimated value,IND_2021_11,US Dollar,8555909112.0,Estimated value
18301,Malaysia,MARINE FISHES,2012,Tonnes,17555.14,,MYS_2012_3,US Dollar,114560668.0,
18302,Malaysia,MARINE FISHES,2013,Tonnes,17605.98,,MYS_2013_3,US Dollar,128708614.0,
18303,Malaysia,MARINE FISHES,2014,Tonnes,28103.52,,MYS_2014_3,US Dollar,200939402.0,
18304,Malaysia,MARINE FISHES,2015,Tonnes,29314.47,,MYS_2015_3,US Dollar,185854598.0,
18305,Malaysia,MARINE FISHES,2016,Tonnes,24445.015,,MYS_2016_3,US Dollar,163929132.0,
18306,Malaysia,MARINE FISHES,2017,Tonnes,28027.95,,MYS_2017_3,US Dollar,172306927.0,
18307,Malaysia,MARINE FISHES,2018,Tonnes,29736.19,,MYS_2018_3,US Dollar,195729899.0,
18308,Malaysia,MARINE FISHES,2019,Tonnes,28595.799,,MYS_2019_3,US Dollar,193803841.0,
18309,Malaysia,MARINE FISHES,2020,Tonnes,24793.333,,MYS_2020_3,US Dollar,158965694.0,
18310,Malaysia,MARINE FISHES,2021,Tonnes,19036.43,,MYS_2021_3,US Dollar,115532700.0,
18311,Brazil,Dorado [Salminus brasiliensis],2012,Tonnes,146.0,,BRA_2012_SXU,US Dollar,1009181.0,Estimated value
18312,Brazil,Dorado [Salminus brasiliensis],2013,Tonnes,139.058,,BRA_2013_SXU,US Dollar,895842.0,
18313,Brazil,Dorado [Salminus brasiliensis],2014,Tonnes,38.424,,BRA_2014_SXU,US Dollar,211149.0,
18314,Brazil,Dorado [Salminus brasiliensis],2015,Tonnes,55.36,,BRA_2015_SXU,US Dollar,210996.0,
18315,Brazil,Dorado [Salminus brasiliensis],2016,Tonnes,63.394,,BRA_2016_SXU,US Dollar,246944.0,
18316,Brazil,Dorado [Salminus brasiliensis],2017,Tonnes,59.799,,BRA_2017_SXU,US Dollar,277691.0,
18317,Brazil,Dorado [Salminus brasiliensis],2018,Tonnes,58.124,,BRA_2018_SXU,US Dollar,254523.0,
18318,Brazil,Dorado [Salminus brasiliensis],2019,Tonnes,60.076,,BRA_2019_SXU,US Dollar,256785.0,
18319,Brazil,Dorado [Salminus brasiliensis],2020,Tonnes,62.7,,BRA_2020_SXU,US Dollar,205790.0,
18320,Brazil,Dorado [Salminus brasiliensis],2021,Tonnes,60.793,,BRA_2021_SXU,US Dollar,250186.0,
18321,Brazil,TOTAL SPECIES,2012,Tonnes,480880.0,,BRA_2012_SPECIES_TOTAL,US Dollar,1451745571.0,Estimated value
18322,Brazil,TOTAL SPECIES,2013,Tonnes,477634.465,,BRA_2013_SPECIES_TOTAL,US Dollar,1328749143.0,
18323,Brazil,TOTAL SPECIES,2014,Tonnes,564221.573,,BRA_2014_SPECIES_TOTAL,US Dollar,1544965702.0,
18324,Brazil,TOTAL SPECIES,2015,Tonnes,578372.925,,BRA_2015_SPECIES_TOTAL,US Dollar,1228320228.0,
18325,Brazil,TOTAL SPECIES,2016,Tonnes,542982.013,,BRA_2016_SPECIES_TOTAL,US Dollar,1132408374.0,
18326,Brazil,TOTAL SPECIES,2017,Tonnes,565196.448,,BRA_2017_SPECIES_TOTAL,US Dollar,1299139483.0,
18327,Brazil,TOTAL SPECIES,2018,Tonnes,581637.705,,BRA_2018_SPECIES_TOTAL,US Dollar,1230800334.0,
18328,Brazil,TOTAL SPECIES,2019,Tonnes,600600.09,,BRA_2019_SPECIES_TOTAL,US Dollar,1197062412.0,
18329,Brazil,TOTAL SPECIES,2020,Tonnes,630500.2,,BRA_2020_SPECIES_TOTAL,US Dollar,1056246610.0,
18330,Brazil,TOTAL SPECIES,2021,Tonnes,650356.308,,BRA_2021_SPECIES_TOTAL,US Dollar,1173856250.0,
18331,Viet Nam,CRUSTACEANS,2012,Tonnes,347719.0,,VNM_2012_4,US Dollar,1630976368.0,Estimated value
18332,Viet Nam,CRUSTACEANS,2013,Tonnes,451113.0,,VNM_2013_4,US Dollar,2065371478.0,Estimated value
18333,Viet Nam,CRUSTACEANS,2014,Tonnes,657662.0,,VNM_2014_4,US Dollar,3302870437.0,Estimated value
18334,Viet Nam,CRUSTACEANS,2015,Tonnes,673092.56,,VNM_2015_4,US Dollar,4330039389.0,Estimated value
18335,Viet Nam,CRUSTACEANS,2016,Tonnes,707788.11,,VNM_2016_4,US Dollar,4498581313.0,
18336,Viet Nam,CRUSTACEANS,2017,Tonnes,790433.18,,VNM_2017_4,US Dollar,4871411408.0,Estimated value
18337,Viet Nam,CRUSTACEANS,2018,Tonnes,828600.0,,VNM_2018_4,US Dollar,6618998109.0,
18338,Viet Nam,CRUSTACEANS,2019,Tonnes,1115514.0,,VNM_2019_4,US Dollar,8866036808.0,Estimated value
18339,Viet Nam,CRUSTACEANS,2020,Tonnes,1019751.55,,VNM_2020_4,US Dollar,7629811063.0,
18340,Viet Nam,CRUSTACEANS,2021,Tonnes,1071455.68,,VNM_2021_4,US Dollar,8150360459.0,
18341,France,FROGS AND OTHER AMPHIBIANS,2012,Tonnes,3.0,Estimated value,FRA_2012_71,US Dollar,60000.0,Estimated value
18342,France,FROGS AND OTHER AMPHIBIANS,2013,Tonnes,3.0,Estimated value,FRA_2013_71,US Dollar,60000.0,Estimated value
18343,France,FROGS AND OTHER AMPHIBIANS,2014,Tonnes,4.0,Estimated value,FRA_2014_71,US Dollar,80000.0,Estimated value
18344,France,FROGS AND OTHER AMPHIBIANS,2015,Tonnes,4.0,Estimated value,FRA_2015_71,US Dollar,80000.0,Estimated value
18345,France,FROGS AND OTHER AMPHIBIANS,2016,Tonnes,4.0,Estimated value,FRA_2016_71,US Dollar,80000.0,Estimated value
18346,France,FROGS AND OTHER AMPHIBIANS,2017,Tonnes,5.0,Estimated value,FRA_2017_71,US Dollar,100000.0,Estimated value
18347,France,FROGS AND OTHER AMPHIBIANS,2018,Tonnes,5.0,Estimated value,FRA_2018_71,US Dollar,100000.0,Estimated value
18348,France,FROGS AND OTHER AMPHIBIANS,2019,Tonnes,5.0,Estimated value,FRA_2019_71,US Dollar,100000.0,Estimated value
18349,France,FROGS AND OTHER AMPHIBIANS,2020,Tonnes,5.0,Estimated value,FRA_2020_71,US Dollar,100000.0,Estimated value
18350,France,FROGS AND OTHER AMPHIBIANS,2021,Tonnes,5.0,Estimated value,FRA_2021_71,US Dollar,100000.0,Estimated value
18351,India,Giant river prawn [Macrobrachium rosenbergii],2013,Tonnes,6900.0,,IND_2013_PRF,US Dollar,58875885.0,
18352,India,Giant river prawn [Macrobrachium rosenbergii],2014,Tonnes,8680.0,,IND_2014_PRF,US Dollar,71113133.0,
18353,India,Giant river prawn [Macrobrachium rosenbergii],2015,Tonnes,8729.0,,IND_2015_PRF,US Dollar,47623654.0,
18354,India,Giant river prawn [Macrobrachium rosenbergii],2016,Tonnes,10162.0,,IND_2016_PRF,US Dollar,68053854.0,
18355,India,Giant river prawn [Macrobrachium rosenbergii],2017,Tonnes,9056.0,,IND_2017_PRF,US Dollar,55625196.0,
18356,India,Giant river prawn [Macrobrachium rosenbergii],2018,Tonnes,10000.0,Estimated value,IND_2018_PRF,US Dollar,58488539.0,Estimated value
18357,India,Giant river prawn [Macrobrachium rosenbergii],2019,Tonnes,8702.0,,IND_2019_PRF,US Dollar,49428900.0,
18358,India,Giant river prawn [Macrobrachium rosenbergii],2020,Tonnes,9128.0,,IND_2020_PRF,US Dollar,49274242.0,
18359,India,Giant river prawn [Macrobrachium rosenbergii],2021,Tonnes,18086.0,,IND_2021_PRF,US Dollar,97870596.0,
18360,Malaysia,FRESHWATER CRUSTACEANS,2012,Tonnes,413.28,,MYS_2012_41,US Dollar,3857439.0,
18361,Malaysia,FRESHWATER CRUSTACEANS,2013,Tonnes,552.78,,MYS_2013_41,US Dollar,5278025.0,
18362,Malaysia,FRESHWATER CRUSTACEANS,2014,Tonnes,474.58,,MYS_2014_41,US Dollar,4241205.0,
18363,Malaysia,FRESHWATER CRUSTACEANS,2015,Tonnes,416.59,,MYS_2015_41,US Dollar,4174324.0,
18364,Malaysia,FRESHWATER CRUSTACEANS,2016,Tonnes,543.333,,MYS_2016_41,US Dollar,4778880.0,
18365,Malaysia,FRESHWATER CRUSTACEANS,2017,Tonnes,467.09,,MYS_2017_41,US Dollar,4520166.0,
18366,Malaysia,FRESHWATER CRUSTACEANS,2018,Tonnes,295.92,,MYS_2018_41,US Dollar,3593417.0,
18367,Malaysia,FRESHWATER CRUSTACEANS,2019,Tonnes,261.843,,MYS_2019_41,US Dollar,3493547.0,
18368,Malaysia,FRESHWATER CRUSTACEANS,2020,Tonnes,257.07,,MYS_2020_41,US Dollar,3717125.0,
18369,Malaysia,FRESHWATER CRUSTACEANS,2021,Tonnes,287.51,,MYS_2021_41,US Dollar,4014711.0,
18370,Russia,Burbot [Lota lota],2016,Tonnes,1.0,,RUS_2016_FBU,US Dollar,10000.0,Estimated value
18371,Russia,Burbot [Lota lota],2017,Tonnes,3.0,,RUS_2017_FBU,US Dollar,30000.0,Estimated value
18372,Russia,Burbot [Lota lota],2018,Tonnes,3.0,,RUS_2018_FBU,US Dollar,30000.0,Estimated value
18373,Russia,Burbot [Lota lota],2019,Tonnes,2.0,,RUS_2019_FBU,US Dollar,20000.0,Estimated value
18374,Russia,Burbot [Lota lota],2020,Tonnes,0.0,,RUS_2020_FBU,US Dollar,0.0,
18375,Russia,Burbot [Lota lota],2021,Tonnes,0.0,,RUS_2021_FBU,US Dollar,0.0,
18376,Malaysia,Seaweeds nei [Algae],2021,Tonnes,23.35,,MYS_2021_SWX,US Dollar,159031.0,
18377,Malaysia,Silver barb [Barbonymus gonionotus],2012,Tonnes,7480.4,,MYS_2012_PTG,US Dollar,17606350.0,
18378,Malaysia,Silver barb [Barbonymus gonionotus],2013,Tonnes,3559.45,,MYS_2013_PTG,US Dollar,6292197.0,
18379,Malaysia,Silver barb [Barbonymus gonionotus],2014,Tonnes,1584.66,,MYS_2014_PTG,US Dollar,3636207.0,
18380,Malaysia,Silver barb [Barbonymus gonionotus],2015,Tonnes,1076.2,,MYS_2015_PTG,US Dollar,1957028.0,
18381,Malaysia,Silver barb [Barbonymus gonionotus],2016,Tonnes,693.008,,MYS_2016_PTG,US Dollar,1291026.0,
18382,Malaysia,Silver barb [Barbonymus gonionotus],2017,Tonnes,657.08,,MYS_2017_PTG,US Dollar,1321359.0,
18383,Malaysia,Silver barb [Barbonymus gonionotus],2018,Tonnes,1230.5,,MYS_2018_PTG,US Dollar,3290376.0,
18384,Malaysia,Silver barb [Barbonymus gonionotus],2019,Tonnes,989.798,,MYS_2019_PTG,US Dollar,2439968.0,
18385,Malaysia,Silver barb [Barbonymus gonionotus],2020,Tonnes,1147.11,,MYS_2020_PTG,US Dollar,2923873.0,
18386,Malaysia,Silver barb [Barbonymus gonionotus],2021,Tonnes,710.73,,MYS_2021_PTG,US Dollar,1080856.0,
18387,India,Indian backwater oyster [Crassostrea madrasensis],2012,Tonnes,4202.0,,IND_2012_OYI,US Dollar,5111230.0,
18388,India,Indian backwater oyster [Crassostrea madrasensis],2013,Tonnes,4650.0,Estimated value,IND_2013_OYI,US Dollar,5158039.0,Estimated value
18389,India,Indian backwater oyster [Crassostrea madrasensis],2014,Tonnes,4700.0,Estimated value,IND_2014_OYI,US Dollar,5005775.0,Estimated value
18390,India,Indian backwater oyster [Crassostrea madrasensis],2015,Tonnes,3900.0,Estimated value,IND_2015_OYI,US Dollar,3951556.0,Estimated value
18391,India,Indian backwater oyster [Crassostrea madrasensis],2016,Tonnes,3900.0,Estimated value,IND_2016_OYI,US Dollar,3772585.0,Estimated value
18392,India,Indian backwater oyster [Crassostrea madrasensis],2017,Tonnes,4000.0,Estimated value,IND_2017_OYI,US Dollar,3992533.0,Estimated value
18393,India,Indian backwater oyster [Crassostrea madrasensis],2018,Tonnes,4000.0,Estimated value,IND_2018_OYI,US Dollar,3801755.0,Estimated value
18394,India,Indian backwater oyster [Crassostrea madrasensis],2019,Tonnes,4000.0,Estimated value,IND_2019_OYI,US Dollar,3692115.0,Estimated value
18395,India,Indian backwater oyster [Crassostrea madrasensis],2020,Tonnes,4000.0,,IND_2020_OYI,US Dollar,3508792.0,
18396,India,Indian backwater oyster [Crassostrea madrasensis],2021,Tonnes,4200.0,Estimated value,IND_2021_OYI,US Dollar,3693281.0,Estimated value
18397,Netherlands,Sturgeons nei [Acipenseridae],2012,Tonnes,40.0,Estimated value,NLD_2012_STU,US Dollar,925048.0,Estimated value
18398,Netherlands,Sturgeons nei [Acipenseridae],2013,Tonnes,40.0,Estimated value,NLD_2013_STU,US Dollar,956245.0,Estimated value
18399,Netherlands,Sturgeons nei [Acipenseridae],2014,Tonnes,40.0,Estimated value,NLD_2014_STU,US Dollar,956521.0,Estimated value
18400,Netherlands,Sturgeons nei [Acipenseridae],2015,Tonnes,50.0,Estimated value,NLD_2015_STU,US Dollar,998562.0,Estimated value
18401,Netherlands,Sturgeons nei [Acipenseridae],2016,Tonnes,50.0,Estimated value,NLD_2016_STU,US Dollar,996213.0,Estimated value
18402,Netherlands,Sturgeons nei [Acipenseridae],2017,Tonnes,100.0,Estimated value,NLD_2017_STU,US Dollar,2033426.0,Estimated value
18403,Netherlands,Sturgeons nei [Acipenseridae],2018,Tonnes,150.0,Estimated value,NLD_2018_STU,US Dollar,3188577.0,Estimated value
18404,Netherlands,Sturgeons nei [Acipenseridae],2019,Tonnes,150.0,Estimated value,NLD_2019_STU,US Dollar,3022581.0,Estimated value
18405,Netherlands,Sturgeons nei [Acipenseridae],2020,Tonnes,150.0,Estimated value,NLD_2020_STU,US Dollar,3083929.0,Estimated value
18406,Netherlands,Sturgeons nei [Acipenseridae],2021,Tonnes,150.0,Estimated value,NLD_2021_STU,US Dollar,3193399.0,Estimated value
18407,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2012,Tonnes,148023.0,,VNM_2012_PNV,US Dollar,592092000.0,Estimated value
18408,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2013,Tonnes,236242.0,,VNM_2013_PNV,US Dollar,944968000.0,Estimated value
18409,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2014,Tonnes,352722.0,,VNM_2014_PNV,US Dollar,1410888000.0,Estimated value
18410,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2015,Tonnes,339489.34,,VNM_2015_PNV,US Dollar,1357957360.0,Estimated value
18411,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2016,Tonnes,380000.0,,VNM_2016_PNV,US Dollar,1520000000.0,Estimated value
18412,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2017,Tonnes,439022.7,,VNM_2017_PNV,US Dollar,1756090800.0,Estimated value
18413,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2018,Tonnes,475000.0,,VNM_2018_PNV,US Dollar,2980608576.0,
18414,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2019,Tonnes,585866.0,,VNM_2019_PNV,US Dollar,3604805174.0,Estimated value
18415,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2020,Tonnes,621199.08,,VNM_2020_PNV,US Dollar,3804783424.0,
18416,Viet Nam,Whiteleg shrimp [Penaeus vannamei],2021,Tonnes,666139.24,,VNM_2021_PNV,US Dollar,4174458112.0,
18417,Viet Nam,Common carp [Cyprinus carpio],2012,Tonnes,88611.0,,VNM_2012_FCP,US Dollar,163905705.0,Estimated value
18418,Viet Nam,Common carp [Cyprinus carpio],2013,Tonnes,97265.0,,VNM_2013_FCP,US Dollar,215095688.0,Estimated value
18419,Viet Nam,Common carp [Cyprinus carpio],2014,Tonnes,103789.0,,VNM_2014_FCP,US Dollar,226251994.0,
18420,Viet Nam,Common carp [Cyprinus carpio],2015,Tonnes,101066.64,,VNM_2015_FCP,US Dollar,210176896.0,
18421,Viet Nam,Common carp [Cyprinus carpio],2016,Tonnes,105389.58,,VNM_2016_FCP,US Dollar,222752100.0,
18422,Viet Nam,Common carp [Cyprinus carpio],2017,Tonnes,110970.1,,VNM_2017_FCP,US Dollar,229985748.0,Estimated value
18423,Viet Nam,Common carp [Cyprinus carpio],2018,Tonnes,119000.0,Estimated value,VNM_2018_FCP,US Dollar,261144605.0,Estimated value
18424,Viet Nam,Common carp [Cyprinus carpio],2019,Tonnes,135857.0,,VNM_2019_FCP,US Dollar,292340027.0,Estimated value
18425,Viet Nam,Common carp [Cyprinus carpio],2020,Tonnes,143797.78,,VNM_2020_FCP,US Dollar,316017946.0,
